pattern_id,ticker,ruleset_name,anchor_asof_date,trough_1_date,center_peak_price,trough_2_price,initial_stop,composite_score,triggered,entry_date,entry_price,exit_date,exit_price,exit_reason,r_multiple,trade_pnl_dollars,peak_unrealized_R,drawdown_to_exit_R,days_held,status,forward_bars_available,max_forward_close,max_close_pct_of_peak,days_t2_to_asof
FRO-2024-09-10,FRO,A_minervini_trail_ma,2026-04-28,2024-09-10,23.9400,21.4500,21.2355,0.7667,true,2026-04-30,36.1500,2026-05-14,37.0700,open_at_data_tail,0.0617,2.31,0.2280,0.1663,10,open,12,39.5100,165.0,580
FRO-2024-09-10,FRO,B_fixed_R_multiple,2026-04-28,2024-09-10,23.9400,21.4500,21.2355,0.7667,true,2026-04-30,36.1500,2026-05-14,37.0700,open_at_data_tail,0.0617,2.31,0.2280,0.1663,10,open,12,39.5100,165.0,580
FRO-2024-09-10,FRO,C_close_below_50d,2026-04-28,2024-09-10,23.9400,21.4500,21.2355,0.7667,true,2026-04-30,36.1500,2026-05-14,37.0700,open_at_data_tail,0.0617,2.31,0.2280,0.1663,10,open,12,39.5100,165.0,580
FRO-2025-01-27,FRO,A_minervini_trail_ma,2026-04-28,2025-01-27,18.8700,15.3100,15.1569,0.9333,true,2026-04-30,36.1500,2026-05-14,37.0700,open_at_data_tail,0.0438,1.64,0.1620,0.1181,10,open,12,39.5100,209.4,425
FRO-2025-01-27,FRO,B_fixed_R_multiple,2026-04-28,2025-01-27,18.8700,15.3100,15.1569,0.9333,true,2026-04-30,36.1500,2026-05-14,37.0700,open_at_data_tail,0.0438,1.64,0.1620,0.1181,10,open,12,39.5100,209.4,425
FRO-2025-01-27,FRO,C_close_below_50d,2026-04-28,2025-01-27,18.8700,15.3100,15.1569,0.9333,true,2026-04-30,36.1500,2026-05-14,37.0700,open_at_data_tail,0.0438,1.64,0.1620,0.1181,10,open,12,39.5100,209.4,425
FRO-2025-02-27,FRO,A_minervini_trail_ma,2026-04-28,2025-02-27,16.6000,15.1400,14.9886,0.7667,true,2026-04-30,36.1500,2026-05-14,37.0700,open_at_data_tail,0.0435,1.63,0.1607,0.1172,10,open,12,39.5100,238.0,414
FRO-2025-02-27,FRO,B_fixed_R_multiple,2026-04-28,2025-02-27,16.6000,15.1400,14.9886,0.7667,true,2026-04-30,36.1500,2026-05-14,37.0700,open_at_data_tail,0.0435,1.63,0.1607,0.1172,10,open,12,39.5100,238.0,414
FRO-2025-02-27,FRO,C_close_below_50d,2026-04-28,2025-02-27,16.6000,15.1400,14.9886,0.7667,true,2026-04-30,36.1500,2026-05-14,37.0700,open_at_data_tail,0.0435,1.63,0.1607,0.1172,10,open,12,39.5100,238.0,414
KOD-2023-03-24,KOD,A_minervini_trail_ma,2026-05-01,2023-03-24,6.2000,4.6600,4.6134,0.7667,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0809,-3.03,0.0848,0.1656,4,open,6,45.8900,740.2,1117
KOD-2023-03-24,KOD,B_fixed_R_multiple,2026-05-01,2023-03-24,6.2000,4.6600,4.6134,0.7667,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0809,-3.03,0.0848,0.1656,4,open,6,45.8900,740.2,1117
KOD-2023-03-24,KOD,C_close_below_50d,2026-05-01,2023-03-24,6.2000,4.6600,4.6134,0.7667,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0809,-3.03,0.0848,0.1656,4,open,6,45.8900,740.2,1117
KOD-2023-06-29,KOD,A_minervini_trail_ma,2026-05-01,2023-06-29,7.4900,6.5000,6.4350,0.7667,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0849,-3.18,0.0890,0.1739,4,open,6,45.8900,612.7,1019
KOD-2023-06-29,KOD,B_fixed_R_multiple,2026-05-01,2023-06-29,7.4900,6.5000,6.4350,0.7667,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0849,-3.18,0.0890,0.1739,4,open,6,45.8900,612.7,1019
KOD-2023-06-29,KOD,C_close_below_50d,2026-05-01,2023-06-29,7.4900,6.5000,6.4350,0.7667,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0849,-3.18,0.0890,0.1739,4,open,6,45.8900,612.7,1019
KOD-2024-03-19,KOD,A_minervini_trail_ma,2026-05-01,2024-03-19,7.4500,4.0800,4.0392,0.7667,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0797,-2.99,0.0835,0.1632,4,open,6,45.8900,616.0,757
KOD-2024-03-19,KOD,B_fixed_R_multiple,2026-05-01,2024-03-19,7.4500,4.0800,4.0392,0.7667,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0797,-2.99,0.0835,0.1632,4,open,6,45.8900,616.0,757
KOD-2024-03-19,KOD,C_close_below_50d,2026-05-01,2024-03-19,7.4500,4.0800,4.0392,0.7667,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0797,-2.99,0.0835,0.1632,4,open,6,45.8900,616.0,757
KOD-2024-04-25,KOD,A_minervini_trail_ma,2026-05-01,2024-04-25,3.9800,2.9500,2.9205,0.7667,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0774,-2.90,0.0812,0.1586,4,open,6,45.8900,1153.0,702
KOD-2024-04-25,KOD,B_fixed_R_multiple,2026-05-01,2024-04-25,3.9800,2.9500,2.9205,0.7667,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0774,-2.90,0.0812,0.1586,4,open,6,45.8900,1153.0,702
KOD-2024-04-25,KOD,C_close_below_50d,2026-05-01,2024-04-25,3.9800,2.9500,2.9205,0.7667,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0774,-2.90,0.0812,0.1586,4,open,6,45.8900,1153.0,702
KOD-2024-08-07,KOD,A_minervini_trail_ma,2026-05-01,2024-08-07,2.9200,2.3100,2.2869,0.9333,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0762,-2.86,0.0799,0.1562,4,open,6,45.8900,1571.6,602
KOD-2024-08-07,KOD,B_fixed_R_multiple,2026-05-01,2024-08-07,2.9200,2.3100,2.2869,0.9333,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0762,-2.86,0.0799,0.1562,4,open,6,45.8900,1571.6,602
KOD-2024-08-07,KOD,C_close_below_50d,2026-05-01,2024-08-07,2.9200,2.3100,2.2869,0.9333,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0762,-2.86,0.0799,0.1562,4,open,6,45.8900,1571.6,602
KOD-2025-05-15,KOD,A_minervini_trail_ma,2026-04-30,2025-05-15,4.0600,3.4000,3.3660,0.8333,true,2026-05-04,43.3900,2026-05-11,39.8500,open_at_data_tail,-0.0884,-3.32,0.0800,0.1684,5,open,7,45.8900,1130.3,335
KOD-2025-05-15,KOD,B_fixed_R_multiple,2026-04-30,2025-05-15,4.0600,3.4000,3.3660,0.8333,true,2026-05-04,43.3900,2026-05-11,39.8500,open_at_data_tail,-0.0884,-3.32,0.0800,0.1684,5,open,7,45.8900,1130.3,335
KOD-2025-05-15,KOD,C_close_below_50d,2026-04-30,2025-05-15,4.0600,3.4000,3.3660,0.8333,true,2026-05-04,43.3900,2026-05-11,39.8500,open_at_data_tail,-0.0884,-3.32,0.0800,0.1684,5,open,7,45.8900,1130.3,335
KOD-2025-05-30,KOD,A_minervini_trail_ma,2026-05-01,2025-05-30,4.2200,3.5300,3.4947,0.8333,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0786,-2.95,0.0824,0.1609,4,open,6,45.8900,1087.4,317
KOD-2025-05-30,KOD,B_fixed_R_multiple,2026-05-01,2025-05-30,4.2200,3.5300,3.4947,0.8333,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0786,-2.95,0.0824,0.1609,4,open,6,45.8900,1087.4,317
KOD-2025-05-30,KOD,C_close_below_50d,2026-05-01,2025-05-30,4.2200,3.5300,3.4947,0.8333,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.0786,-2.95,0.0824,0.1609,4,open,6,45.8900,1087.4,317
KOD-2025-10-23,KOD,A_minervini_trail_ma,2026-05-01,2025-10-23,21.0500,16.9000,16.7310,0.7667,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.1182,-4.43,0.1240,0.2422,4,open,6,45.8900,218.0,176
KOD-2025-10-23,KOD,B_fixed_R_multiple,2026-05-01,2025-10-23,21.0500,16.9000,16.7310,0.7667,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.1182,-4.43,0.1240,0.2422,4,open,6,45.8900,218.0,176
KOD-2025-10-23,KOD,C_close_below_50d,2026-05-01,2025-10-23,21.0500,16.9000,16.7310,0.7667,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.1182,-4.43,0.1240,0.2422,4,open,6,45.8900,218.0,176
KOD-2026-01-05,KOD,A_minervini_trail_ma,2026-05-01,2026-01-05,28.6700,21.0100,20.7999,0.8390,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.1400,-5.25,0.1467,0.2867,4,open,6,45.8900,160.1,85
KOD-2026-01-05,KOD,B_fixed_R_multiple,2026-05-01,2026-01-05,28.6700,21.0100,20.7999,0.8390,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.1400,-5.25,0.1467,0.2867,4,open,6,45.8900,160.1,85
KOD-2026-01-05,KOD,C_close_below_50d,2026-05-01,2026-01-05,28.6700,21.0100,20.7999,0.8390,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.1400,-5.25,0.1467,0.2867,4,open,6,45.8900,160.1,85
KOD-2026-02-05,KOD,A_minervini_trail_ma,2026-04-29,2026-02-05,27.9800,21.8500,21.6315,0.8567,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.1454,-5.45,0.1524,0.2979,4,open,6,45.8900,164.0,38
KOD-2026-02-05,KOD,B_fixed_R_multiple,2026-04-29,2026-02-05,27.9800,21.8500,21.6315,0.8567,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.1454,-5.45,0.1524,0.2979,4,open,6,45.8900,164.0,38
KOD-2026-02-05,KOD,C_close_below_50d,2026-04-29,2026-02-05,27.9800,21.8500,21.6315,0.8567,true,2026-05-05,42.9500,2026-05-11,39.8500,open_at_data_tail,-0.1454,-5.45,0.1524,0.2979,4,open,6,45.8900,164.0,38
NAT-2022-06-02,NAT,A_minervini_trail_ma,2026-05-12,2022-06-02,2.3100,1.9500,1.9305,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0298,-1.12,0.0027,0.0325,0,closed,2,5.6000,242.4,1429
NAT-2022-06-02,NAT,B_fixed_R_multiple,2026-05-12,2022-06-02,2.3100,1.9500,1.9305,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,open_at_data_tail,-0.0298,-1.12,0.0027,0.0325,0,open,2,5.6000,242.4,1429
NAT-2022-06-02,NAT,C_close_below_50d,2026-05-12,2022-06-02,2.3100,1.9500,1.9305,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0298,-1.12,0.0027,0.0325,0,closed,2,5.6000,242.4,1429
NAT-2022-06-17,NAT,A_minervini_trail_ma,2026-05-12,2022-06-17,2.2300,1.8600,1.8414,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0291,-1.09,0.0026,0.0318,0,closed,2,5.6000,251.1,1406
NAT-2022-06-17,NAT,B_fixed_R_multiple,2026-05-12,2022-06-17,2.2300,1.8600,1.8414,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,open_at_data_tail,-0.0291,-1.09,0.0026,0.0318,0,open,2,5.6000,251.1,1406
NAT-2022-06-17,NAT,C_close_below_50d,2026-05-12,2022-06-17,2.2300,1.8600,1.8414,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0291,-1.09,0.0026,0.0318,0,closed,2,5.6000,251.1,1406
NAT-2022-12-07,NAT,A_minervini_trail_ma,2026-05-12,2022-12-07,3.5200,2.9000,2.8710,0.9333,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0400,-1.50,0.0036,0.0437,0,closed,2,5.6000,159.1,1224
NAT-2022-12-07,NAT,B_fixed_R_multiple,2026-05-12,2022-12-07,3.5200,2.9000,2.8710,0.9333,true,2026-05-14,5.6200,2026-05-14,5.5100,open_at_data_tail,-0.0400,-1.50,0.0036,0.0437,0,open,2,5.6000,159.1,1224
NAT-2022-12-07,NAT,C_close_below_50d,2026-05-12,2022-12-07,3.5200,2.9000,2.8710,0.9333,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0400,-1.50,0.0036,0.0437,0,closed,2,5.6000,159.1,1224
NAT-2023-01-04,NAT,A_minervini_trail_ma,2026-05-12,2023-01-04,3.2200,2.8900,2.8611,0.9333,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0399,-1.50,0.0036,0.0435,0,closed,2,5.6000,173.9,1202
NAT-2023-01-04,NAT,B_fixed_R_multiple,2026-05-12,2023-01-04,3.2200,2.8900,2.8611,0.9333,true,2026-05-14,5.6200,2026-05-14,5.5100,open_at_data_tail,-0.0399,-1.50,0.0036,0.0435,0,open,2,5.6000,173.9,1202
NAT-2023-01-04,NAT,C_close_below_50d,2026-05-12,2023-01-04,3.2200,2.8900,2.8611,0.9333,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0399,-1.50,0.0036,0.0435,0,closed,2,5.6000,173.9,1202
NAT-2023-05-31,NAT,A_minervini_trail_ma,2026-05-12,2023-05-31,3.7900,3.4900,3.4551,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0508,-1.91,0.0046,0.0554,0,closed,2,5.6000,147.8,1049
NAT-2023-05-31,NAT,B_fixed_R_multiple,2026-05-12,2023-05-31,3.7900,3.4900,3.4551,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,open_at_data_tail,-0.0508,-1.91,0.0046,0.0554,0,open,2,5.6000,147.8,1049
NAT-2023-05-31,NAT,C_close_below_50d,2026-05-12,2023-05-31,3.7900,3.4900,3.4551,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0508,-1.91,0.0046,0.0554,0,closed,2,5.6000,147.8,1049
NAT-2024-03-20,NAT,A_minervini_trail_ma,2026-05-12,2024-03-20,4.0300,3.7600,3.7224,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0580,-2.17,0.0053,0.0632,0,closed,2,5.6000,139.0,750
NAT-2024-03-20,NAT,B_fixed_R_multiple,2026-05-12,2024-03-20,4.0300,3.7600,3.7224,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,open_at_data_tail,-0.0580,-2.17,0.0053,0.0632,0,open,2,5.6000,139.0,750
NAT-2024-03-20,NAT,C_close_below_50d,2026-05-12,2024-03-20,4.0300,3.7600,3.7224,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0580,-2.17,0.0053,0.0632,0,closed,2,5.6000,139.0,750
NAT-2024-06-17,NAT,A_minervini_trail_ma,2026-05-12,2024-06-17,4.1800,3.6900,3.6531,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0559,-2.10,0.0051,0.0610,0,closed,2,5.6000,134.0,663
NAT-2024-06-17,NAT,B_fixed_R_multiple,2026-05-12,2024-06-17,4.1800,3.6900,3.6531,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,open_at_data_tail,-0.0559,-2.10,0.0051,0.0610,0,open,2,5.6000,134.0,663
NAT-2024-06-17,NAT,C_close_below_50d,2026-05-12,2024-06-17,4.1800,3.6900,3.6531,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0559,-2.10,0.0051,0.0610,0,closed,2,5.6000,134.0,663
NAT-2025-11-04,NAT,A_minervini_trail_ma,2026-05-12,2025-11-04,3.9000,3.3700,3.3363,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0482,-1.81,0.0044,0.0525,0,closed,2,5.6000,143.6,144
NAT-2025-11-04,NAT,B_fixed_R_multiple,2026-05-12,2025-11-04,3.9000,3.3700,3.3363,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,open_at_data_tail,-0.0482,-1.81,0.0044,0.0525,0,open,2,5.6000,143.6,144
NAT-2025-11-04,NAT,C_close_below_50d,2026-05-12,2025-11-04,3.9000,3.3700,3.3363,0.7667,true,2026-05-14,5.6200,2026-05-14,5.5100,close_below_50d,-0.0482,-1.81,0.0044,0.0525,0,closed,2,5.6000,143.6,144
OII-2026-03-13,OII,A_minervini_trail_ma,2026-04-21,2026-03-13,37.2000,34.3700,34.0263,0.8333,true,2026-04-23,36.2500,2026-04-27,37.9850,open_at_data_tail,0.7802,29.26,1.7403,0.9601,2,open,4,38.4700,103.4,20
OII-2026-03-13,OII,B_fixed_R_multiple,2026-04-21,2026-03-13,37.2000,34.3700,34.0263,0.8333,true,2026-04-23,36.2500,2026-04-27,37.9850,open_at_data_tail,0.7802,29.26,1.7403,0.9601,2,open,4,38.4700,103.4,20
OII-2026-03-13,OII,C_close_below_50d,2026-04-21,2026-03-13,37.2000,34.3700,34.0263,0.8333,true,2026-04-23,36.2500,2026-04-27,37.9850,open_at_data_tail,0.7802,29.26,1.7403,0.9601,2,open,4,38.4700,103.4,20
PTEN-2023-05-16,PTEN,A_minervini_trail_ma,2026-05-08,2023-05-16,11.0200,9.7400,9.6426,0.7667,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.1315,4.93,0.4581,0.3266,8,open,10,12.8500,116.6,1073
PTEN-2023-05-16,PTEN,B_fixed_R_multiple,2026-05-08,2023-05-16,11.0200,9.7400,9.6426,0.7667,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.1315,4.93,0.4581,0.3266,8,open,10,12.8500,116.6,1073
PTEN-2023-05-16,PTEN,C_close_below_50d,2026-05-08,2023-05-16,11.0200,9.7400,9.6426,0.7667,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.1315,4.93,0.4581,0.3266,8,open,10,12.8500,116.6,1073
PTEN-2024-01-17,PTEN,A_minervini_trail_ma,2026-05-08,2024-01-17,11.5400,10.1500,10.0485,0.8333,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.1589,5.96,0.5534,0.3946,8,open,10,12.8500,111.4,823
PTEN-2024-01-17,PTEN,B_fixed_R_multiple,2026-05-08,2024-01-17,11.5400,10.1500,10.0485,0.8333,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.1589,5.96,0.5534,0.3946,8,open,10,12.8500,111.4,823
PTEN-2024-01-17,PTEN,C_close_below_50d,2026-05-08,2024-01-17,11.5400,10.1500,10.0485,0.8333,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.1589,5.96,0.5534,0.3946,8,open,10,12.8500,111.4,823
PTEN-2024-07-08,PTEN,A_minervini_trail_ma,2026-05-08,2024-07-08,11.0000,9.9300,9.8307,0.8333,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.1429,5.36,0.4979,0.3550,8,open,10,12.8500,116.8,653
PTEN-2024-07-08,PTEN,B_fixed_R_multiple,2026-05-08,2024-07-08,11.0000,9.9300,9.8307,0.8333,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.1429,5.36,0.4979,0.3550,8,open,10,12.8500,116.8,653
PTEN-2024-07-08,PTEN,C_close_below_50d,2026-05-08,2024-07-08,11.0000,9.9300,9.8307,0.8333,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.1429,5.36,0.4979,0.3550,8,open,10,12.8500,116.8,653
PTEN-2024-09-26,PTEN,A_minervini_trail_ma,2026-05-08,2024-09-26,8.5600,7.4200,7.3458,0.7667,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0666,2.50,0.2320,0.1654,8,open,10,12.8500,150.1,553
PTEN-2024-09-26,PTEN,B_fixed_R_multiple,2026-05-08,2024-09-26,8.5600,7.4200,7.3458,0.7667,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0666,2.50,0.2320,0.1654,8,open,10,12.8500,150.1,553
PTEN-2024-09-26,PTEN,C_close_below_50d,2026-05-08,2024-09-26,8.5600,7.4200,7.3458,0.7667,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0666,2.50,0.2320,0.1654,8,open,10,12.8500,150.1,553
PTEN-2025-02-03,PTEN,A_minervini_trail_ma,2026-05-08,2025-02-03,9.2300,7.1500,7.0785,0.7667,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0630,2.36,0.2194,0.1565,8,open,10,12.8500,139.2,428
PTEN-2025-02-03,PTEN,B_fixed_R_multiple,2026-05-08,2025-02-03,9.2300,7.1500,7.0785,0.7667,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0630,2.36,0.2194,0.1565,8,open,10,12.8500,139.2,428
PTEN-2025-02-03,PTEN,C_close_below_50d,2026-05-08,2025-02-03,9.2300,7.1500,7.0785,0.7667,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0630,2.36,0.2194,0.1565,8,open,10,12.8500,139.2,428
PTEN-2025-03-06,PTEN,A_minervini_trail_ma,2026-05-08,2025-03-06,8.5700,5.4600,5.4054,0.7667,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0470,1.76,0.1638,0.1168,8,open,10,12.8500,149.9,395
PTEN-2025-03-06,PTEN,B_fixed_R_multiple,2026-05-08,2025-03-06,8.5700,5.4600,5.4054,0.7667,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0470,1.76,0.1638,0.1168,8,open,10,12.8500,149.9,395
PTEN-2025-03-06,PTEN,C_close_below_50d,2026-05-08,2025-03-06,8.5700,5.4600,5.4054,0.7667,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0470,1.76,0.1638,0.1168,8,open,10,12.8500,149.9,395
PTEN-2025-04-10,PTEN,A_minervini_trail_ma,2026-05-08,2025-04-10,6.1000,5.6400,5.5836,0.8333,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0483,1.81,0.1683,0.1200,8,open,10,12.8500,210.7,373
PTEN-2025-04-10,PTEN,B_fixed_R_multiple,2026-05-08,2025-04-10,6.1000,5.6400,5.5836,0.8333,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0483,1.81,0.1683,0.1200,8,open,10,12.8500,210.7,373
PTEN-2025-04-10,PTEN,C_close_below_50d,2026-05-08,2025-04-10,6.1000,5.6400,5.5836,0.8333,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0483,1.81,0.1683,0.1200,8,open,10,12.8500,210.7,373
PTEN-2025-05-06,PTEN,A_minervini_trail_ma,2026-05-08,2025-05-06,6.3700,5.5100,5.4549,0.7667,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0474,1.78,0.1650,0.1176,8,open,10,12.8500,201.7,340
PTEN-2025-05-06,PTEN,B_fixed_R_multiple,2026-05-08,2025-05-06,6.3700,5.5100,5.4549,0.7667,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0474,1.78,0.1650,0.1176,8,open,10,12.8500,201.7,340
PTEN-2025-05-06,PTEN,C_close_below_50d,2026-05-08,2025-05-06,6.3700,5.5100,5.4549,0.7667,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0474,1.78,0.1650,0.1176,8,open,10,12.8500,201.7,340
PTEN-2025-08-20,PTEN,A_minervini_trail_ma,2026-05-08,2025-08-20,5.8300,5.1800,5.1282,0.9333,true,2026-05-12,12.0000,2026-05-22,12.3100,open_at_data_tail,0.0451,1.69,0.1572,0.1121,8,open,10,12.8500,220.4,220
